pathway	pathway_rn	pathway_label	kegg_reaction_id	present_model_count	absent_model_count	frequency_percent	status	model_reaction_ids_observed	present_models	absent_models
map00010	rn00010	Glycolysis / gluconeogenesis	R01786	1	86	1.15	variable	GLUKA_1	iCN900	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306
map00010	rn00010	Glycolysis / gluconeogenesis	R05133	1	86	1.15	variable	AB6PGH_1	iYS854	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iZ_1308|ic_1306
map00010	rn00010	Glycolysis / gluconeogenesis	R05134	1	86	1.15	variable	6PHBG2	iYS854	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iZ_1308|ic_1306
map00010	rn00010	Glycolysis / gluconeogenesis	R05805	2	85	2.3	variable	PFK_adp	iAF692|iCN900	STM_v1_0|iAF1260|iAF1260b|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306
map00010	rn00010	Glycolysis / gluconeogenesis	R13199	1	86	1.15	variable	PGI1c	iCN900	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306
map00020	rn00020	Citrate cycle (TCA cycle)	R00014	2	85	2.3	variable	ACLSa	iCN718|iJB785	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306
map00020	rn00020	Citrate cycle (TCA cycle)	R00268	1	86	1.15	variable	OSUCCL	iYS854	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iZ_1308|ic_1306
map00020	rn00020	Citrate cycle (TCA cycle)	R00341	77	10	88.51	variable	PPCK	STM_v1_0|iAF1260|iAF1260b|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iJN1463|iJO1366|iJR904|iLF82_1304|iML1515|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	iAF692|iCN718|iEK1008|iIT341|iJB785|iJN678|iJN746|iLJ478|iNF517|iSynCJ816
map00020	rn00020	Citrate cycle (TCA cycle)	R00342	83	4	95.4	variable	MDH	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iZ_1308|ic_1306	iIT341|iJB785|iNF517|iYS854
map00020	rn00020	Citrate cycle (TCA cycle)	R00344	13	74	14.94	variable	PC	iAF692|iAF987|iCN900|iEK1008|iHN637|iJN1463|iJN746|iLJ478|iNF517|iNJ661|iSB619|iYO844|iYS854	STM_v1_0|iAF1260|iAF1260b|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iIT341|iJB785|iJN678|iJO1366|iJR904|iLF82_1304|iML1515|iNRG857_1313|iPC815|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYS1720|iZ_1308|ic_1306
map00020	rn00020	Citrate cycle (TCA cycle)	R00351	87	0	100.0	core	CS	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	
map00020	rn00020	Citrate cycle (TCA cycle)	R00352	1	86	1.15	variable	ACITL	iAF987	STM_v1_0|iAF1260|iAF1260b|iAF692|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306
map00020	rn00020	Citrate cycle (TCA cycle)	R00405	82	5	94.25	variable	SUCOAS	STM_v1_0|iAF1260|iAF1260b|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	iAF692|iHN637|iIT341|iJB785|iNF517
map00020	rn00020	Citrate cycle (TCA cycle)	R00431	4	83	4.6	variable	PEPCK_re	iAF987|iCN718|iEK1008|iNJ661	STM_v1_0|iAF1260|iAF1260b|iAF692|iAPECO1_1312|iB21_1397|iBWG_1329|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306
map00020	rn00020	Citrate cycle (TCA cycle)	R00709	2	85	2.3	variable	ICDHx	iCN900|iHN637	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306
map00020	rn00020	Citrate cycle (TCA cycle)	R00726	1	86	1.15	variable	ITPOXAL	iCN718	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306
map00020	rn00020	Citrate cycle (TCA cycle)	R01082	86	1	98.85	variable	FUM	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306	iNF517
map00020	rn00020	Citrate cycle (TCA cycle)	R01196	3	84	3.45	variable	POR_syn	iCN900|iJN678|iSynCJ816	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEK1008|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306
map00020	rn00020	Citrate cycle (TCA cycle)	R01197	1	86	1.15	variable	KGD2	iEK1008	STM_v1_0|iAF1260|iAF1260b|iAF692|iAF987|iAPECO1_1312|iB21_1397|iBWG_1329|iCN718|iCN900|iE2348C_1286|iEC042_1314|iEC1344_C|iEC1349_Crooks|iEC1356_Bl21DE3|iEC1364_W|iEC1368_DH5a|iEC1372_W3110|iEC55989_1330|iECABU_c1320|iECBD_1354|iECB_1328|iECDH10B_1368|iECDH1ME8569_1439|iECD_1391|iECED1_1282|iECH74115_1262|iECIAI1_1343|iECIAI39_1322|iECNA114_1301|iECO103_1326|iECO111_1330|iECO26_1355|iECOK1_1307|iECP_1309|iECS88_1305|iECSE_1348|iECSF_1327|iECSP_1301|iECUMN_1333|iECW_1372|iECs_1301|iEKO11_1354|iETEC_1333|iEcDH1_1363|iEcE24377_1341|iEcHS_1320|iEcSMS35_1347|iEcolC_1368|iG2583_1286|iHN637|iIT341|iJB785|iJN1463|iJN678|iJN746|iJO1366|iJR904|iLF82_1304|iLJ478|iML1515|iNF517|iNJ661|iNRG857_1313|iPC815|iSB619|iSBO_1134|iSDY_1059|iSFV_1184|iSF_1195|iSFxv_1172|iSSON_1240|iS_1188|iSbBS512_1146|iSynCJ816|iUMN146_1321|iUMNK88_1353|iUTI89_1310|iWFL_1372|iY75_1357|iYL1228|iYO844|iYS1720|iYS854|iZ_1308|ic_1306
